document_order,depth,node_type,node_id,node_title,source_path,level_1_type,level_1_id,level_1_title,level_2_type,level_2_id,level_2_title,level_3_type,level_3_id,level_3_title,level_4_type,level_4_id,level_4_title,level_5_type,level_5_id,level_5_title,level_6_type,level_6_id,level_6_title,level_7_type,level_7_id,level_7_title
962,5,subsection,jNdASoBq,Absolute Value Equations,review-graphs-and-equations.ptx,book,orcca,Open Resources for Community College Algebra,part,part-preparation-for-college-algebra,Preparation for College Algebra,chapter,chapter-graphs-and-equations,Graphs and Equations,section,review-graphs-and-equations,Graphs and Equations Chapter Review,subsection,jNdASoBq,Absolute Value Equations,,,,,,
963,5,subsection,5yPNdT50,Solving Mixed Equations,review-graphs-and-equations.ptx,book,orcca,Open Resources for Community College Algebra,part,part-preparation-for-college-algebra,Preparation for College Algebra,chapter,chapter-graphs-and-equations,Graphs and Equations,section,review-graphs-and-equations,Graphs and Equations Chapter Review,subsection,5yPNdT50,Solving Mixed Equations,,,,,,
964,5,subsection,l2CsW6NB,Compound Inequalities,review-graphs-and-equations.ptx,book,orcca,Open Resources for Community College Algebra,part,part-preparation-for-college-algebra,Preparation for College Algebra,chapter,chapter-graphs-and-equations,Graphs and Equations,section,review-graphs-and-equations,Graphs and Equations Chapter Review,subsection,l2CsW6NB,Compound Inequalities,,,,,,
965,5,subsection,BUBVrrLn,Solving Inequalities Graphically,review-graphs-and-equations.ptx,book,orcca,Open Resources for Community College Algebra,part,part-preparation-for-college-algebra,Preparation for College Algebra,chapter,chapter-graphs-and-equations,Graphs and Equations,section,review-graphs-and-equations,Graphs and Equations Chapter Review,subsection,BUBVrrLn,Solving Inequalities Graphically,,,,,,
966,5,exercises,SzktVn2P,,review-graphs-and-equations.ptx,book,orcca,Open Resources for Community College Algebra,part,part-preparation-for-college-algebra,Preparation for College Algebra,chapter,chapter-graphs-and-equations,Graphs and Equations,section,review-graphs-and-equations,Graphs and Equations Chapter Review,exercises,SzktVn2P,,,,,,,
967,2,backmatter,backmatter,Appendices,backmatter.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,,,,,,,,,,,,,,,
968,3,appendix,appendix-basic-math-review,Basic Math Review,appendix-basic-math-review.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,,,,,,,,,,,,
969,4,introduction,uRShRym7,Introduction,appendix-basic-math-review.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,introduction,uRShRym7,Introduction,,,,,,,,,
970,4,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,,,,,,,,,
971,5,introduction,bBXHdOci,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,introduction,bBXHdOci,Introduction,,,,,,
972,5,subsection,664uLwme,Signed Numbers,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,664uLwme,Signed Numbers,,,,,,
973,6,introduction,9ojM4lSO,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,664uLwme,Signed Numbers,introduction,9ojM4lSO,Introduction,,,
974,5,subsection,DCBGw6Z4,Adding,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,DCBGw6Z4,Adding,,,,,,
975,6,introduction,g8Xs9vap,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,DCBGw6Z4,Adding,introduction,g8Xs9vap,Introduction,,,
976,5,subsection,CAljwDNi,Subtracting,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,CAljwDNi,Subtracting,,,,,,
977,6,introduction,XIv57pJg,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,CAljwDNi,Subtracting,introduction,XIv57pJg,Introduction,,,
978,5,subsection,Udn75aG4,Multiplying,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,Udn75aG4,Multiplying,,,,,,
979,6,introduction,WfKFQ8JI,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,Udn75aG4,Multiplying,introduction,WfKFQ8JI,Introduction,,,
980,5,subsection,subsection-powers,Powers,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,subsection-powers,Powers,,,,,,
981,6,introduction,i6t3VZle,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,subsection-powers,Powers,introduction,i6t3VZle,Introduction,,,
982,5,subsection,u6NjRsr9,Summary,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,subsection,u6NjRsr9,Summary,,,,,,
983,5,exercises,WpQeKVBH,,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,exercises,WpQeKVBH,,,,,,,
984,6,introduction,UFcGQx30,Introduction,section-arithmetic-with-negative-numbers.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-arithmetic-with-negative-numbers,Arithmetic with Negative Numbers,exercises,WpQeKVBH,,introduction,UFcGQx30,Introduction,,,
985,4,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,,,,,,,,,
986,5,introduction,RZmb1ak6,Introduction,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,introduction,RZmb1ak6,Introduction,,,,,,
987,5,subsection,AXba2mcx,Visualizing Fractions,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,AXba2mcx,Visualizing Fractions,,,,,,
988,6,paragraphs,tvFD24Oj,Parts of a Whole,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,AXba2mcx,Visualizing Fractions,paragraphs,tvFD24Oj,Parts of a Whole,,,
989,6,paragraphs,K2LSK76B,Division,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,AXba2mcx,Visualizing Fractions,paragraphs,K2LSK76B,Division,,,
990,5,subsection,O0WQuYU7,Equivalent Fractions,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,O0WQuYU7,Equivalent Fractions,,,,,,
991,6,introduction,TUcSw3dL,Introduction,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,O0WQuYU7,Equivalent Fractions,introduction,TUcSw3dL,Introduction,,,
992,5,subsection,vSmGHMrA,Multiplying with Fractions,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,vSmGHMrA,Multiplying with Fractions,,,,,,
993,6,introduction,R5Pw2gEU,Introduction,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,vSmGHMrA,Multiplying with Fractions,introduction,R5Pw2gEU,Introduction,,,
994,5,subsection,DEfsyTxH,Division with Fractions,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,DEfsyTxH,Division with Fractions,,,,,,
995,6,introduction,mCPpHVep,Introduction,section-fractions-and-fraction-arithmetic.ptx,book,orcca,Open Resources for Community College Algebra,backmatter,backmatter,Appendices,appendix,appendix-basic-math-review,Basic Math Review,section,section-fractions-and-fraction-arithmetic,Fractions and Fraction Arithmetic,subsection,DEfsyTxH,Division with Fractions,introduction,mCPpHVep,Introduction,,,
